X,Y,Index_,premisetype
-79.3974152,43.6485405,4686,Commercial
-79.2273865,43.7651749,4700,Commercial
-79.6062393,43.7470741,4215,Commercial
-79.2914886,43.6905098,4511,Commercial
-79.3059845,43.7989998,4717,Commercial
-79.2624588,43.7520676,4016,Commercial
-79.2914886,43.6905098,4512,Commercial
-79.5758743,43.7189217,4216,Commercial
-79.3178329,43.737442,4719,Commercial
-79.2848358,43.7475204,4919,Commercial
-79.4398651,43.6399536,4118,Commercial
-79.3813324,43.6511726,4120,Commercial
-79.3275604,43.7266464,4127,Commercial
-79.4561691,43.7204628,4128,Commercial
-79.513588,43.6468773,4138,Commercial
-79.61409,43.7554588,4142,Commercial
-79.3142395,43.7415009,4143,Commercial
-79.4334183,43.7041931,4147,Commercial
-79.4916611,43.7657166,4150,Commercial
-79.3783188,43.6562653,4152,Commercial
-79.445549,43.7839355,4159,Commercial
-79.3799744,43.6540642,4160,Commercial
-79.1735611,43.7764969,4162,Commercial
-79.570694,43.7584801,4166,Commercial
-79.4588165,43.654995,4169,Commercial
-79.3107529,43.6807938,4173,Commercial
-79.302269,43.7694817,4174,Commercial
-79.4512482,43.6657486,4179,Commercial
-79.1906128,43.7649841,4184,Commercial
-79.1906128,43.7649841,4185,Commercial
-79.5986099,43.741497,4188,Commercial
-79.3666916,43.6506844,4189,Commercial
-79.4886627,43.6149521,4219,Commercial
-79.4530334,43.7908134,4805,Commercial
-79.5955658,43.6867599,4924,Commercial
-79.4571075,43.6995583,4518,Commercial
-79.4406815,43.7727699,4811,Commercial
-79.2914658,43.7269974,4826,Commercial
-79.3996735,43.6480675,4828,Commercial
-79.4556808,43.7182617,4836,Commercial
-79.3758545,43.6664886,4837,Commercial
-79.1478195,43.7997742,4839,Commercial
-79.4150848,43.7778931,4843,Commercial
-79.4669266,43.768856,4852,Commercial
-79.3470383,43.7751083,4854,Commercial
-79.5406036,43.5928421,4855,Commercial
-79.2879639,43.7468262,4857,Commercial
-79.3905869,43.6694489,4858,Commercial
-79.4202271,43.6827736,4860,Commercial
-79.6075745,43.7386208,4861,Commercial
-79.308403,43.7366409,4866,Commercial
-79.308403,43.7366409,4867,Commercial
-79.4038696,43.6666603,4869,Commercial
-79.5317993,43.633213,4890,Commercial
-79.4150848,43.7778931,4891,Commercial
-79.4150848,43.7778931,4892,Commercial
-79.4150848,43.7778931,4893,Commercial
-79.5613937,43.7353592,4896,Commercial
-79.4439926,43.6580925,4726,Commercial
-79.3502884,43.6932449,4232,Commercial
-79.4195175,43.6320152,4243,Commercial
-79.2914886,43.6905098,4248,Commercial
-79.2914886,43.6905098,4249,Commercial
-79.2914886,43.6905098,4250,Commercial
-79.5317764,43.7733154,4266,Commercial
-79.2686691,43.7009964,4267,Commercial
-79.3774872,43.6513138,4277,Commercial
-79.3377533,43.7758369,4279,Commercial
-79.2384949,43.8103981,4280,Commercial
-79.4748154,43.6796494,4297,Commercial
-79.4112549,43.6457481,4298,Commercial
-79.4347382,43.7382469,4729,Commercial
-79.3458862,43.7463531,4028,Commercial
-79.3502884,43.6932449,4322,Commercial
-79.4775314,43.7664948,4732,Commercial
-79.2403641,43.7182274,4328,Commercial
-79.5505676,43.7250977,4330,Commercial
-79.5547104,43.6328049,4341,Commercial
-79.4341125,43.6601486,4344,Commercial
-79.3723679,43.6515274,4354,Commercial
-79.5926132,43.7165337,4365,Commercial
-79.4996567,43.6020012,4368,Commercial
-79.2872772,43.7269402,4370,Commercial
-79.3407135,43.6715126,4382,Commercial
-79.3407135,43.6715126,4383,Commercial
-79.4124451,43.7674751,4393,Commercial
-79.2914658,43.7269974,4398,Commercial
-79.397644,43.6449547,4399,Commercial
-79.3532562,43.6773071,4935,Commercial
-79.2631149,43.7537689,4031,Commercial
-79.360405,43.7548523,4936,Commercial
-79.5660629,43.7605896,4032,Commercial
-79.3499756,43.7171021,4736,Commercial
-79.4052811,43.6434021,4037,Commercial
-79.4052811,43.6434021,4038,Commercial
-79.2764053,43.6947632,4039,Commercial
-79.4118652,43.6340752,4045,Commercial
-79.4000473,43.6579514,4052,Commercial
-79.4000473,43.6579514,4053,Commercial
-79.3729858,43.6530495,4058,Commercial
-79.3437195,43.7758369,4060,Commercial
-79.3437195,43.7758369,4061,Commercial
-79.3437195,43.7758369,4062,Commercial
-79.1735611,43.7764969,4066,Commercial
-79.5447006,43.632122,4072,Commercial
-79.3710327,43.6582947,4088,Commercial
-79.3812256,43.6570396,4096,Commercial
-79.426857,43.6617393,4534,Commercial
-79.2883606,43.6912346,4737,Commercial
-79.2934647,43.7821198,4939,Commercial
-79.4881744,43.7520256,4535,Commercial
-79.4881744,43.7520256,4536,Commercial
-79.3644638,43.6556168,4537,Commercial
-79.3801117,43.6637001,4541,Commercial
-79.3802795,43.6486511,4552,Commercial
-79.3425064,43.6605301,4555,Commercial
-79.1527786,43.797863,4559,Commercial
-79.3021011,43.7233849,4560,Commercial
-79.3802795,43.6486511,4561,Commercial
-79.3694611,43.6545258,4567,Commercial
-79.3841553,43.6639061,4579,Commercial
-79.3841553,43.6639061,4580,Commercial
-79.310051,43.7285194,4585,Commercial
-79.3644638,43.6556168,4590,Commercial
-79.3928604,43.6473236,4743,Commercial
-79.3799744,43.6540642,4744,Commercial
-79.3813324,43.6511726,4746,Commercial
-79.4124451,43.7674751,4751,Commercial
-79.3841553,43.6639061,4752,Commercial
-79.5191422,43.597702,4756,Commercial
-79.3851852,43.6482849,4757,Commercial
-79.3911819,43.6648407,4758,Commercial
-79.3733139,43.6472588,4761,Commercial
-79.380928,43.6563301,4765,Commercial
-79.2981033,43.8199768,4773,Commercial
-79.3723679,43.6515274,4777,Commercial
-79.3950424,43.6454735,4780,Commercial
-79.4273148,43.6429367,4788,Commercial
-79.4523315,43.6952438,4789,Commercial
-79.3813324,43.6511726,4796,Commercial
-79.5462875,43.6164207,4798,Commercial
-79.2659149,43.7274132,4945,Commercial
-79.3236389,43.6833687,4947,Commercial
-79.3988342,43.6882744,4953,Commercial
-79.38311,43.6613731,4954,Commercial
-79.3886795,43.648201,4955,Commercial
-79.308403,43.7366409,4960,Commercial
-79.308403,43.7366409,4961,Commercial
-79.308403,43.7366409,4962,Commercial
-79.3152466,43.7578735,4974,Commercial
-79.4742966,43.7555351,4975,Commercial
-79.5232468,43.6376495,4984,Commercial
-79.2611313,43.7736168,4997,Commercial
-79.3841553,43.6639061,110,Commercial
-79.2883606,43.6912346,116,Commercial
-79.4249268,43.6326866,120,Commercial
-79.3933716,43.6715469,126,Commercial
-79.5892334,43.7410965,128,Commercial
-79.5086365,43.7209167,130,Commercial
-79.3865738,43.638855,148,Commercial
-79.3851852,43.6482849,149,Commercial
-79.2519302,43.7053185,155,Commercial
-79.3770447,43.6601791,163,Commercial
-79.3770447,43.6601791,164,Commercial
-79.3021011,43.7233849,175,Commercial
-79.3373566,43.8064041,187,Commercial
-79.2447052,43.7535515,189,Commercial
-79.4023666,43.6484108,197,Commercial
-79.3416061,43.6648445,198,Commercial
-79.2912674,43.7461014,2,Commercial
-79.4281464,43.7123337,10,Commercial
-79.4785004,43.7279778,11,Commercial
-79.4273148,43.6429367,20,Commercial
-79.4134979,43.6507835,26,Commercial
-79.3930054,43.640564,38,Commercial
-79.2262497,43.7622032,42,Commercial
-79.3805237,43.66465,47,Commercial
-79.3909302,43.6703262,49,Commercial
-79.5141373,43.6592293,53,Commercial
-79.1833801,43.7704277,54,Commercial
-79.1833801,43.7704277,57,Commercial
-79.587677,43.6661034,60,Commercial
-79.4202271,43.6827736,61,Commercial
-79.3602371,43.7028351,65,Commercial
-79.3858566,43.6608162,66,Commercial
-79.4685974,43.6356888,71,Commercial
-79.3899002,43.6778564,73,Commercial
-79.2760468,43.7859306,74,Commercial
-79.1990814,43.8002815,76,Commercial
-79.3236389,43.6833687,80,Commercial
-79.5327911,43.7494888,84,Commercial
-79.3771439,43.6565018,86,Commercial
-79.3741455,43.6492653,90,Commercial
-79.4837036,43.726284,96,Commercial
-79.409996,43.66539,205,Commercial
-79.3812256,43.6570396,208,Commercial
-79.5587845,43.7485619,210,Commercial
-79.3323822,43.6814842,213,Commercial
-79.3323822,43.6814842,214,Commercial
-79.3436279,43.7074776,215,Commercial
-79.5063095,43.6032677,229,Commercial
-79.2417603,43.7743378,235,Commercial
-79.3799744,43.6540642,243,Commercial
-79.3799744,43.6540642,244,Commercial
-79.3837662,43.6557198,247,Commercial
-79.3837662,43.6557198,248,Commercial
-79.3919067,43.6416435,249,Commercial
-79.3029327,43.7597313,250,Commercial
-79.3834229,43.6450844,253,Commercial
-79.3834229,43.6450844,254,Commercial
-79.3834229,43.6450844,255,Commercial
-79.3984451,43.6538963,256,Commercial
-79.5341949,43.7698059,258,Commercial
-79.4979095,43.6150284,266,Commercial
-79.3912811,43.6711349,273,Commercial
-79.3912811,43.6711349,274,Commercial
-79.3912811,43.6711349,275,Commercial
-79.4006348,43.6457329,281,Commercial
-79.40271,43.6669083,283,Commercial
-79.3444061,43.7342873,288,Commercial
-79.3946228,43.6444244,294,Commercial
-79.3138809,43.7921829,297,Commercial
-79.3138809,43.7921829,298,Commercial
-79.3138809,43.7921829,299,Commercial
-79.4082642,43.674614,310,Commercial
-79.6030884,43.7341728,320,Commercial
-79.2914658,43.7269974,322,Commercial
-79.3905258,43.6450119,323,Commercial
-79.3840561,43.6564369,324,Commercial
-79.4486389,43.6767349,325,Commercial
-79.3907928,43.6491318,333,Commercial
-79.4587784,43.6644897,902,Commercial
-79.3302231,43.6632423,336,Commercial
-79.4000931,43.644455,341,Commercial
-79.3821182,43.6590996,342,Commercial
-79.5990524,43.7181282,352,Commercial
-79.4015961,43.7219734,356,Commercial
-79.4172134,43.6638374,357,Commercial
-79.3320084,43.6574783,363,Commercial
-79.249176,43.7191925,377,Commercial
-79.5892334,43.7410965,386,Commercial
-79.4173508,43.7870712,390,Commercial
-79.3452759,43.734642,394,Commercial
-79.4109573,43.7040863,395,Commercial
-79.4155731,43.7797699,398,Commercial
-79.4008255,43.6443062,801,Commercial
-79.4587784,43.6644897,903,Commercial
-79.2484894,43.791851,604,Commercial
-79.5242844,43.7559319,616,Commercial
-79.3950424,43.6454735,618,Commercial
-79.3771591,43.7110405,621,Commercial
-79.4010544,43.6659393,623,Commercial
-79.3957443,43.6377716,633,Commercial
-79.4698715,43.7241135,637,Commercial
-79.4742966,43.7555351,652,Commercial
-79.1906128,43.7649841,658,Commercial
-79.3685684,43.6588745,666,Commercial
-79.4159241,43.6836357,675,Commercial
-79.6099167,43.7341003,678,Commercial
-79.3902893,43.6478577,700,Commercial
-79.2810745,43.7658043,401,Commercial
-79.4852524,43.6301537,805,Commercial
-79.3814774,43.6429138,807,Commercial
-79.3814774,43.6429138,808,Commercial
-79.3080444,43.6682472,408,Commercial
-79.3814774,43.6429138,809,Commercial
-79.3741989,43.7697182,409,Commercial
-79.3814774,43.6429138,810,Commercial
-79.3834229,43.6450844,419,Commercial
-79.3834229,43.6450844,420,Commercial
-79.3474426,43.65942,424,Commercial
-79.2810745,43.7658043,430,Commercial
-79.4077225,43.6564827,431,Commercial
-79.4077225,43.6564827,432,Commercial
-79.450119,43.6953163,446,Commercial
-79.5088577,43.6249771,461,Commercial
-79.4253387,43.6373482,466,Commercial
-79.306427,43.6902428,472,Commercial
-79.4020615,43.7764359,475,Commercial
-79.60672,43.7337265,488,Commercial
-79.4194183,43.7954788,491,Commercial
-79.4243698,43.6430969,494,Commercial
-79.3814774,43.6429138,811,Commercial
-79.3678131,43.6443443,907,Commercial
-79.4512024,43.6954803,910,Commercial
-79.4077072,43.6464691,817,Commercial
-79.4194107,43.7323952,914,Commercial
-79.2349319,43.7946625,915,Commercial
-79.3963776,43.6487656,919,Commercial
-79.2938385,43.7605705,920,Commercial
-79.5784149,43.6898994,922,Commercial
-79.3950424,43.6454735,928,Commercial
-79.3860626,43.6552429,929,Commercial
-79.4059753,43.6751099,930,Commercial
-79.4059753,43.6751099,931,Commercial
-79.4059753,43.6751099,932,Commercial
-79.4515686,43.6954193,934,Commercial
-79.3931503,43.6663742,936,Commercial
-79.2489777,43.7917442,937,Commercial
-79.3634415,43.6558342,939,Commercial
-79.4232712,43.6625137,945,Commercial
-79.4109573,43.7040863,946,Commercial
-79.3436279,43.7074776,959,Commercial
-79.2838669,43.7731895,964,Commercial
-79.4676971,43.6917191,968,Commercial
-79.4867325,43.6298409,972,Commercial
-79.3799744,43.6540642,981,Commercial
-79.5177307,43.7572365,984,Commercial
-79.4161148,43.6640701,986,Commercial
-79.3430939,43.6684494,988,Commercial
-79.3733139,43.6472588,989,Commercial
-79.2666626,43.7559013,993,Commercial
-79.3608627,43.7037735,997,Commercial
-79.1990814,43.8002815,701,Commercial
-79.6125946,43.7204056,702,Commercial
-79.4453812,43.7908287,823,Commercial
-79.4669266,43.768856,825,Commercial
-79.4684677,43.7751961,828,Commercial
-79.3813324,43.6511726,829,Commercial
-79.3768387,43.6411552,831,Commercial
-79.3005524,43.7441025,844,Commercial
-79.3005524,43.7441025,845,Commercial
-79.3874435,43.664978,859,Commercial
-79.4145813,43.7717056,862,Commercial
-79.4802856,43.7543221,874,Commercial
-79.387413,43.6684799,880,Commercial
-79.5671616,43.6833382,881,Commercial
-79.4296722,43.6622467,883,Commercial
-79.5168457,43.7190971,885,Commercial
-79.4020004,43.6476135,886,Commercial
-79.2098083,43.7470436,887,Commercial
-79.3921585,43.6496811,892,Commercial
-79.4739151,43.6904221,705,Commercial
-79.6113205,43.7106895,706,Commercial
-79.4482651,43.7248802,707,Commercial
-79.6220245,43.7468796,710,Commercial
-79.4756241,43.7795753,711,Commercial
-79.3974762,43.7069244,717,Commercial
-79.4502792,43.695694,718,Commercial
-79.3867874,43.6702271,719,Commercial
-79.3801117,43.6637001,720,Commercial
-79.3801117,43.6637001,721,Commercial
-79.3801117,43.6637001,722,Commercial
-79.4861069,43.6946144,730,Commercial
-79.4861069,43.6946144,731,Commercial
-79.2460556,43.8243866,736,Commercial
-79.5052719,43.6007652,737,Commercial
-79.3756485,43.7069435,738,Commercial
-79.5897064,43.7429199,748,Commercial
-79.4587784,43.6644897,753,Commercial
-79.4155731,43.7797699,756,Commercial
-79.4678574,43.6819611,760,Commercial
-79.2611313,43.7736168,761,Commercial
-79.3813324,43.6511726,782,Commercial
-79.5587082,43.6440735,786,Commercial
-79.4482651,43.7248802,788,Commercial
-79.2955627,43.8045349,520,Commercial
-79.3984146,43.6483269,523,Commercial
-79.5044556,43.6259155,524,Commercial
-79.5299225,43.7381554,530,Commercial
-79.3761978,43.6501427,547,Commercial
-79.40271,43.6669083,548,Commercial
-79.40271,43.6669083,549,Commercial
-79.3817139,43.6518974,550,Commercial
-79.2882385,43.8062515,556,Commercial
-79.3790665,43.671917,557,Commercial
-79.3454666,43.6598663,562,Commercial
-79.5897064,43.7429199,565,Commercial
-79.2461624,43.7370987,574,Commercial
-79.2461624,43.7370987,575,Commercial
-79.146225,43.7989273,576,Commercial
-79.3933563,43.7911301,580,Commercial
-79.3000717,43.8253212,581,Commercial
-79.3000717,43.8253212,582,Commercial
-79.2236633,43.7616272,585,Commercial
-79.3920746,43.6558113,590,Commercial
-79.3824234,43.6517639,592,Commercial
-79.3912811,43.6711349,593,Commercial
-79.3912811,43.6711349,594,Commercial
-79.4382248,43.6480064,597,Commercial
-79.4887619,43.7545166,600,Commercial
-79.4246445,43.6622009,16205,Commercial
-79.4512024,43.6954803,16306,Commercial
-79.3145142,43.7196884,16308,Commercial
-79.4272766,43.6316261,16901,Commercial
-79.4200058,43.6439819,16801,Commercial
-79.2585373,43.8118324,16214,Commercial
-79.4037476,43.7056046,16101,Commercial
-79.5341263,43.619751,16216,Commercial
-79.3667526,43.7184677,16225,Commercial
-79.4524536,43.6563225,16227,Commercial
-79.5900726,43.6960945,16229,Commercial
-79.4476852,43.6962624,16232,Commercial
-79.4476852,43.6962624,16233,Commercial
-79.4476852,43.6962624,16234,Commercial
-79.4820404,43.7463875,16246,Commercial
-79.3802795,43.6486511,16252,Commercial
-79.3840103,43.6423912,16263,Commercial
-79.4957047,43.6762047,16275,Commercial
-79.3801117,43.6637001,16278,Commercial
-79.4464417,43.7347565,16287,Commercial
-79.2543335,43.8358841,16289,Commercial
-79.2667389,43.7152596,16292,Commercial
-79.2611313,43.7736168,16296,Commercial
-79.6062393,43.7470741,16297,Commercial
-79.4124451,43.7674751,16300,Commercial
-79.3821182,43.6590996,16802,Commercial
-79.3988724,43.7090912,16903,Commercial
-79.3893814,43.652153,16102,Commercial
-79.3723907,43.6581726,16003,Commercial
-79.380928,43.6563301,16316,Commercial
-79.4556808,43.7182617,16319,Commercial
-79.5160751,43.7507401,16323,Commercial
-79.3801956,43.6399651,16331,Commercial
-79.3936386,43.6457634,16349,Commercial
-79.3936386,43.6457634,16350,Commercial
-79.4627151,43.6850929,16354,Commercial
-79.5081558,43.7190781,16358,Commercial
-79.3802795,43.6486511,16362,Commercial
-79.4086838,43.6656799,16368,Commercial
-79.3936386,43.6457634,16369,Commercial
-79.3936386,43.6457634,16370,Commercial
-79.5288467,43.6263046,16377,Commercial
-79.4074707,43.6659164,16378,Commercial
-79.4124451,43.7674751,16381,Commercial
-79.6062393,43.7470741,16384,Commercial
-79.3437195,43.7758369,16387,Commercial
-79.4077072,43.6464691,16393,Commercial
-79.3805237,43.66465,16394,Commercial
-79.5194016,43.7010422,16606,Commercial
-79.3983994,43.6508293,16105,Commercial
-79.5194016,43.7010422,16607,Commercial
-79.2611313,43.7736168,16906,Commercial
-79.2839737,43.6874542,16412,Commercial
-79.3471375,43.7354164,16428,Commercial
-79.3471375,43.7354164,16429,Commercial
-79.3921585,43.6496811,16459,Commercial
-79.3586884,43.6624184,16460,Commercial
-79.3752823,43.6463623,16469,Commercial
-79.3752823,43.6463623,16470,Commercial
-79.3734589,43.6573067,16483,Commercial
-79.4118652,43.6340752,16490,Commercial
-79.4926224,43.6881256,16491,Commercial
-79.3793716,43.6618767,16499,Commercial
-79.3793716,43.6618767,16500,Commercial
-79.5177917,43.7006035,16911,Commercial
-79.3672256,43.7130814,16110,Commercial
-79.3897705,43.6466064,16912,Commercial
-79.4698715,43.7241135,16813,Commercial
-79.5160141,43.7193069,16112,Commercial
-79.3737869,43.6484451,16013,Commercial
-79.3783493,43.6662865,16022,Commercial
-79.4754868,43.6803474,16026,Commercial
-79.258873,43.8175964,16029,Commercial
-79.4686279,43.7195663,16032,Commercial
-79.2890701,43.7579002,16034,Commercial
-79.2219772,43.7343521,16036,Commercial
-79.5160751,43.7507401,16038,Commercial
-79.3778534,43.6582146,16041,Commercial
-79.3799744,43.6540642,16049,Commercial
-79.3444901,43.7092972,16056,Commercial
